,COP NEEP 50,,,,,,,,,,,
7382,4.082800004,,,,,,,,,,,
7383,4.032400004,,,,,,,,,,,
7384,3.990400004,,,,,,,,,,,
7385,3.990400004,,,,,,,,,,,
7386,3.990400004,,,,,,,,,,,
7387,4.032400004,,,,,,,,,,,
7388,4.124800004,,,,,,,,,,,
7389,4.082800004,,,,,,,,,,,
7390,4.032400004,,,,,,,,,,,
7391,4.032400004,,,,,,,,,,,
7392,3.990400004,,,,,,,,,,,
7393,3.940000003,,,,,,,,,,,
7394,3.889600003,,,,,,,,,,,
7395,3.889600003,,,,,,,,,,,
7396,3.889600003,,,,,,,,,,,
7397,3.940000003,,,,,,,,,,,
7398,3.990400004,,,,,,,,,,,
7399,3.990400004,,,,,,,,,,,
7400,4.032400004,,,,,,,,,,,
7401,4.082800004,,,,,,,,,,,
7402,4.175200004,,,,,,,,,,,
7403,4.217200004,,,,,,,,,,,
7404,4.267600005,,,,,,,,,,,
7405,4.217200004,,,,,,,,,,,
7406,4.175200004,,,,,,,,,,,
7407,4.124800004,,,,,,,,,,,
7408,4.032400004,,,,,,,,,,,
7409,3.990400004,,,,,,,,,,,
7410,3.990400004,,,,,,,,,,,
7411,3.990400004,,,,,,,,,,,
7412,3.940000003,,,,,,,,,,,
7413,3.940000003,,,,,,,,,,,
7414,3.990400004,,,,,,,,,,,
7415,4.032400004,,,,,,,,,,,
7416,4.124800004,,,,,,,,,,,
7417,4.124800004,,,,,,,,,,,
7418,4.217200004,,,,,,,,,,,
7419,4.175200004,,,,,,,,,,,
7420,4.082800004,,,,,,,,,,,
7421,4.124800004,,,,,,,,,,,
7422,4.267600005,,,,,,,,,,,
7423,4.217200004,,,,,,,,,,,
7424,4.175200004,,,,,,,,,,,
7425,4.124800004,,,,,,,,,,,
7426,4.032400004,,,,,,,,,,,
7427,4.032400004,,,,,,,,,,,
7428,4.032400004,,,,,,,,,,,
7429,4.082800004,,,,,,,,,,,
7430,3.990400004,,,,,,,,,,,
7431,3.940000003,,,,,,,,,,,
7432,3.940000003,,,,,,,,,,,
7433,3.940000003,,,,,,,,,,,
7434,3.940000003,,,,,,,,,,,
7435,3.889600003,,,,,,,,,,,
7436,3.889600003,,,,,,,,,,,
7437,3.847600003,,,,,,,,,,,
7438,3.847600003,,,,,,,,,,,
7439,3.755200003,,,,,,,,,,,
7440,3.797200003,,,,,,,,,,,
7441,3.755200003,,,,,,,,,,,
7442,3.755200003,,,,,,,,,,,
7443,3.755200003,,,,,,,,,,,
7444,3.704800002,,,,,,,,,,,
7445,3.662800002,,,,,,,,,,,
7446,3.570400002,,,,,,,,,,,
7447,3.570400002,,,,,,,,,,,
7448,3.570400002,,,,,,,,,,,
7449,3.570400002,,,,,,,,,,,
7450,3.570400002,,,,,,,,,,,
7451,3.570400002,,,,,,,,,,,
7452,3.570400002,,,,,,,,,,,
7453,3.520000002,,,,,,,,,,,
7454,3.520000002,,,,,,,,,,,
7455,3.520000002,,,,,,,,,,,
7456,3.520000002,,,,,,,,,,,
7457,3.520000002,,,,,,,,,,,
7458,3.469600001,,,,,,,,,,,
7459,3.520000002,,,,,,,,,,,
7460,3.520000002,,,,,,,,,,,
7461,3.469600001,,,,,,,,,,,
7462,3.520000002,,,,,,,,,,,
7463,3.520000002,,,,,,,,,,,
7464,3.469600001,,,,,,,,,,,
7465,3.469600001,,,,,,,,,,,
7466,3.427600001,,,,,,,,,,,
7467,3.427600001,,,,,,,,,,,
7468,3.377200001,,,,,,,,,,,
7469,3.427600001,,,,,,,,,,,
7470,3.427600001,,,,,,,,,,,
7471,3.427600001,,,,,,,,,,,
7472,3.469600001,,,,,,,,,,,
7473,3.469600001,,,,,,,,,,,
7474,3.520000002,,,,,,,,,,,
7475,3.570400002,,,,,,,,,,,
7476,3.570400002,,,,,,,,,,,
7477,3.570400002,,,,,,,,,,,
7478,3.570400002,,,,,,,,,,,
7479,3.570400002,,,,,,,,,,,
7480,3.520000002,,,,,,,,,,,
7481,3.469600001,,,,,,,,,,,
7482,3.427600001,,,,,,,,,,,
7483,3.427600001,,,,,,,,,,,
7484,3.427600001,,,,,,,,,,,
7485,3.335200001,,,,,,,,,,,
7486,3.335200001,,,,,,,,,,,
7487,3.377200001,,,,,,,,,,,
7488,3.377200001,,,,,,,,,,,
7489,3.427600001,,,,,,,,,,,
7490,3.469600001,,,,,,,,,,,
7491,3.469600001,,,,,,,,,,,
7492,3.427600001,,,,,,,,,,,
7493,3.242800001,,,,,,,,,,,
7494,3.1924,,,,,,,,,,,
7495,3.1924,,,,,,,,,,,
7496,3.1924,,,,,,,,,,,
7497,3.1924,,,,,,,,,,,
7498,3.242800001,,,,,,,,,,,
7499,3.284800001,,,,,,,,,,,
7500,3.284800001,,,,,,,,,,,
7501,3.335200001,,,,,,,,,,,
7502,3.377200001,,,,,,,,,,,
7503,3.427600001,,,,,,,,,,,
7504,3.427600001,,,,,,,,,,,
7505,3.377200001,,,,,,,,,,,
7506,3.335200001,,,,,,,,,,,
7507,3.284800001,,,,,,,,,,,
7508,3.242800001,,,,,,,,,,,
7509,3.1,,,,,,,,,,,
7510,3.0496,,,,,,,,,,,
7511,3.0076,,,,,,,,,,,
7512,3.0076,,,,,,,,,,,
7513,2.957199999,,,,,,,,,,,
7514,2.957199999,,,,,,,,,,,
7515,2.915199999,,,,,,,,,,,
7516,2.822799999,,,,,,,,,,,
7517,2.772399999,,,,,,,,,,,
7518,2.679999998,,,,,,,,,,,
7519,2.679999998,,,,,,,,,,,
7520,2.822799999,,,,,,,,,,,
7521,3.0076,,,,,,,,,,,
7522,3.1,,,,,,,,,,,
7523,3.242800001,,,,,,,,,,,
7524,3.242800001,,,,,,,,,,,
7525,3.284800001,,,,,,,,,,,
7526,3.284800001,,,,,,,,,,,
7527,3.284800001,,,,,,,,,,,
7528,3.284800001,,,,,,,,,,,
7529,3.242800001,,,,,,,,,,,
7530,3.242800001,,,,,,,,,,,
7531,3.1924,,,,,,,,,,,
7532,3.1504,,,,,,,,,,,
7533,3.1,,,,,,,,,,,
7534,3.1,,,,,,,,,,,
7535,3.0496,,,,,,,,,,,
7536,3.0496,,,,,,,,,,,
7537,3.0496,,,,,,,,,,,
7538,3.0076,,,,,,,,,,,
7539,3.0076,,,,,,,,,,,
7540,2.957199999,,,,,,,,,,,
7541,2.957199999,,,,,,,,,,,
7542,2.957199999,,,,,,,,,,,
7543,3.0076,,,,,,,,,,,
7544,3.0076,,,,,,,,,,,
7545,3.1504,,,,,,,,,,,
7546,3.242800001,,,,,,,,,,,
7547,3.335200001,,,,,,,,,,,
7548,3.427600001,,,,,,,,,,,
7549,3.377200001,,,,,,,,,,,
7550,3.469600001,,,,,,,,,,,
7551,3.469600001,,,,,,,,,,,
7552,3.377200001,,,,,,,,,,,
7553,3.377200001,,,,,,,,,,,
7554,3.284800001,,,,,,,,,,,
7555,3.284800001,,,,,,,,,,,
7556,3.284800001,,,,,,,,,,,
7557,3.284800001,,,,,,,,,,,
7558,3.242800001,,,,,,,,,,,
7559,3.1,,,,,,,,,,,
7560,3.1,,,,,,,,,,,
7561,3.1,,,,,,,,,,,
7562,3.0076,,,,,,,,,,,
7563,3.0076,,,,,,,,,,,
7564,3.0076,,,,,,,,,,,
7565,3.0076,,,,,,,,,,,
7566,3.0496,,,,,,,,,,,
7567,3.1,,,,,,,,,,,
7568,3.1,,,,,,,,,,,
7569,3.1924,,,,,,,,,,,
7570,3.335200001,,,,,,,,,,,
7571,3.377200001,,,,,,,,,,,
7572,3.427600001,,,,,,,,,,,
7573,3.520000002,,,,,,,,,,,
7574,3.520000002,,,,,,,,,,,
7575,3.520000002,,,,,,,,,,,
7576,3.469600001,,,,,,,,,,,
7577,3.469600001,,,,,,,,,,,
7578,3.427600001,,,,,,,,,,,
7579,3.427600001,,,,,,,,,,,
7580,3.469600001,,,,,,,,,,,
7581,3.284800001,,,,,,,,,,,
7582,3.1924,,,,,,,,,,,
7583,3.1924,,,,,,,,,,,
7584,3.1924,,,,,,,,,,,
7585,3.1924,,,,,,,,,,,
7586,3.1504,,,,,,,,,,,
7587,3.1504,,,,,,,,,,,
7588,3.1,,,,,,,,,,,
7589,3.1,,,,,,,,,,,
7590,3.1,,,,,,,,,,,
7591,3.1,,,,,,,,,,,
7592,3.0496,,,,,,,,,,,
7593,3.0496,,,,,,,,,,,
7594,3.1504,,,,,,,,,,,
7595,3.1924,,,,,,,,,,,
7596,3.1924,,,,,,,,,,,
7597,3.1924,,,,,,,,,,,
7598,3.1,,,,,,,,,,,
7599,3.1,,,,,,,,,,,
7600,3.0496,,,,,,,,,,,
7601,3.0076,,,,,,,,,,,
7602,2.957199999,,,,,,,,,,,
7603,2.957199999,,,,,,,,,,,
7604,2.915199999,,,,,,,,,,,
7605,2.864799999,,,,,,,,,,,
7606,2.822799999,,,,,,,,,,,
7607,2.772399999,,,,,,,,,,,
7608,2.730399999,,,,,,,,,,,
7609,2.679999998,,,,,,,,,,,
7610,2.629599998,,,,,,,,,,,
7611,2.587599998,,,,,,,,,,,
7612,2.587599998,,,,,,,,,,,
7613,2.587599998,,,,,,,,,,,
7614,2.587599998,,,,,,,,,,,
7615,2.587599998,,,,,,,,,,,
7616,2.772399999,,,,,,,,,,,
7617,2.915199999,,,,,,,,,,,
7618,3.0076,,,,,,,,,,,
7619,3.1,,,,,,,,,,,
7620,3.1,,,,,,,,,,,
7621,3.1504,,,,,,,,,,,
7622,3.1,,,,,,,,,,,
7623,3.1,,,,,,,,,,,
7624,3.0496,,,,,,,,,,,
7625,3.0076,,,,,,,,,,,
7626,2.957199999,,,,,,,,,,,
7627,2.957199999,,,,,,,,,,,
7628,2.957199999,,,,,,,,,,,
7629,2.957199999,,,,,,,,,,,
7630,2.957199999,,,,,,,,,,,
7631,2.957199999,,,,,,,,,,,
7632,3.0076,,,,,,,,,,,
7633,3.0496,,,,,,,,,,,
7634,3.1,,,,,,,,,,,
7635,3.1,,,,,,,,,,,
7636,3.1,,,,,,,,,,,
7637,3.1504,,,,,,,,,,,
7638,3.1924,,,,,,,,,,,
7639,3.242800001,,,,,,,,,,,
7640,3.242800001,,,,,,,,,,,
7641,3.1504,,,,,,,,,,,
7642,3.1504,,,,,,,,,,,
7643,3.1924,,,,,,,,,,,
7644,3.1924,,,,,,,,,,,
7645,3.242800001,,,,,,,,,,,
7646,3.242800001,,,,,,,,,,,
7647,3.242800001,,,,,,,,,,,
7648,3.242800001,,,,,,,,,,,
7649,3.242800001,,,,,,,,,,,
7650,3.242800001,,,,,,,,,,,
7651,3.242800001,,,,,,,,,,,
7652,3.1924,,,,,,,,,,,
7653,3.1924,,,,,,,,,,,
7654,3.1924,,,,,,,,,,,
7655,3.1924,,,,,,,,,,,
7656,3.1924,,,,,,,,,,,
7657,3.1924,,,,,,,,,,,
7658,3.1924,,,,,,,,,,,
7659,3.1924,,,,,,,,,,,
7660,3.1924,,,,,,,,,,,
7661,3.1504,,,,,,,,,,,
7662,3.1504,,,,,,,,,,,
7663,3.1504,,,,,,,,,,,
7664,3.1504,,,,,,,,,,,
7665,3.1504,,,,,,,,,,,
7666,3.1924,,,,,,,,,,,
7667,3.1924,,,,,,,,,,,
7668,3.1924,,,,,,,,,,,
7669,3.242800001,,,,,,,,,,,
7670,3.284800001,,,,,,,,,,,
7671,3.377200001,,,,,,,,,,,
7672,3.377200001,,,,,,,,,,,
7673,3.427600001,,,,,,,,,,,
7674,3.427600001,,,,,,,,,,,
7675,3.377200001,,,,,,,,,,,
7676,3.427600001,,,,,,,,,,,
7677,3.377200001,,,,,,,,,,,
7678,3.427600001,,,,,,,,,,,
7679,3.427600001,,,,,,,,,,,
7680,3.427600001,,,,,,,,,,,
7681,3.377200001,,,,,,,,,,,
7682,3.377200001,,,,,,,,,,,
7683,3.377200001,,,,,,,,,,,
7684,3.377200001,,,,,,,,,,,
7685,3.284800001,,,,,,,,,,,
7686,3.242800001,,,,,,,,,,,
7687,3.284800001,,,,,,,,,,,
7688,3.335200001,,,,,,,,,,,
7689,3.427600001,,,,,,,,,,,
7690,3.520000002,,,,,,,,,,,
7691,3.520000002,,,,,,,,,,,
7692,3.469600001,,,,,,,,,,,
7693,3.427600001,,,,,,,,,,,
7694,3.427600001,,,,,,,,,,,
7695,3.427600001,,,,,,,,,,,
7696,3.377200001,,,,,,,,,,,
7697,3.335200001,,,,,,,,,,,
7698,3.335200001,,,,,,,,,,,
7699,3.284800001,,,,,,,,,,,
7700,3.284800001,,,,,,,,,,,
7701,3.284800001,,,,,,,,,,,
7702,3.284800001,,,,,,,,,,,
7703,3.242800001,,,,,,,,,,,
7704,3.242800001,,,,,,,,,,,
7705,3.242800001,,,,,,,,,,,
7706,3.242800001,,,,,,,,,,,
7707,3.1924,,,,,,,,,,,
7708,3.1504,,,,,,,,,,,
7709,3.1,,,,,,,,,,,
7710,3.1,,,,,,,,,,,
7711,3.1,,,,,,,,,,,
7712,3.1504,,,,,,,,,,,
7713,3.1504,,,,,,,,,,,
7714,3.1924,,,,,,,,,,,
7715,3.242800001,,,,,,,,,,,
7716,3.284800001,,,,,,,,,,,
7717,3.284800001,,,,,,,,,,,
7718,3.284800001,,,,,,,,,,,
7719,3.335200001,,,,,,,,,,,
7720,3.335200001,,,,,,,,,,,
7721,3.284800001,,,,,,,,,,,
7722,3.284800001,,,,,,,,,,,
7723,3.1924,,,,,,,,,,,
7724,3.1,,,,,,,,,,,
7725,3.1,,,,,,,,,,,
7726,3.1,,,,,,,,,,,
7727,3.0496,,,,,,,,,,,
7728,3.0076,,,,,,,,,,,
7729,3.0076,,,,,,,,,,,
7730,2.957199999,,,,,,,,,,,
7731,2.864799999,,,,,,,,,,,
7732,2.915199999,,,,,,,,,,,
7733,2.915199999,,,,,,,,,,,
7734,2.915199999,,,,,,,,,,,
7735,2.915199999,,,,,,,,,,,
7736,3.0076,,,,,,,,,,,
7737,3.1,,,,,,,,,,,
7738,3.1504,,,,,,,,,,,
7739,3.1924,,,,,,,,,,,
7740,3.377200001,,,,,,,,,,,
7741,3.469600001,,,,,,,,,,,
7742,3.427600001,,,,,,,,,,,
7743,3.427600001,,,,,,,,,,,
7744,3.377200001,,,,,,,,,,,
7745,3.335200001,,,,,,,,,,,
7746,3.335200001,,,,,,,,,,,
7747,3.284800001,,,,,,,,,,,
7748,3.284800001,,,,,,,,,,,
7749,3.1924,,,,,,,,,,,
7750,3.242800001,,,,,,,,,,,
7751,3.1924,,,,,,,,,,,
7752,3.1504,,,,,,,,,,,
7753,3.1504,,,,,,,,,,,
7754,3.1504,,,,,,,,,,,
7755,3.1504,,,,,,,,,,,
7756,3.1504,,,,,,,,,,,
7757,3.1,,,,,,,,,,,
7758,3.0076,,,,,,,,,,,
7759,3.0076,,,,,,,,,,,
7760,2.957199999,,,,,,,,,,,
7761,2.915199999,,,,,,,,,,,
7762,3.0496,,,,,,,,,,,
7763,3.1,,,,,,,,,,,
7764,3.1504,,,,,,,,,,,
7765,3.1924,,,,,,,,,,,
7766,3.242800001,,,,,,,,,,,
7767,3.1924,,,,,,,,,,,
7768,3.1,,,,,,,,,,,
7769,3.1,,,,,,,,,,,
7770,3.1,,,,,,,,,,,
7771,3.1,,,,,,,,,,,
7772,3.1504,,,,,,,,,,,
7773,3.1924,,,,,,,,,,,
7774,3.1924,,,,,,,,,,,
7775,3.1924,,,,,,,,,,,
7776,3.1924,,,,,,,,,,,
7777,3.1924,,,,,,,,,,,
7778,3.1924,,,,,,,,,,,
7779,3.1924,,,,,,,,,,,
7780,3.242800001,,,,,,,,,,,
7781,3.242800001,,,,,,,,,,,
7782,3.242800001,,,,,,,,,,,
7783,3.242800001,,,,,,,,,,,
7784,3.284800001,,,,,,,,,,,
7785,3.242800001,,,,,,,,,,,
7786,3.1924,,,,,,,,,,,
7787,3.242800001,,,,,,,,,,,
7788,3.1924,,,,,,,,,,,
7789,3.1924,,,,,,,,,,,
7790,3.1,,,,,,,,,,,
7791,3.1504,,,,,,,,,,,
7792,3.0076,,,,,,,,,,,
7793,2.915199999,,,,,,,,,,,
7794,2.915199999,,,,,,,,,,,
7795,2.822799999,,,,,,,,,,,
7796,2.822799999,,,,,,,,,,,
7797,2.730399999,,,,,,,,,,,
7798,2.730399999,,,,,,,,,,,
7799,2.679999998,,,,,,,,,,,
7800,2.679999998,,,,,,,,,,,
7801,2.679999998,,,,,,,,,,,
7802,2.679999998,,,,,,,,,,,
7803,2.679999998,,,,,,,,,,,
7804,2.679999998,,,,,,,,,,,
7805,2.679999998,,,,,,,,,,,
7806,2.679999998,,,,,,,,,,,
7807,2.679999998,,,,,,,,,,,
7808,2.679999998,,,,,,,,,,,
7809,2.730399999,,,,,,,,,,,
7810,2.772399999,,,,,,,,,,,
7811,2.822799999,,,,,,,,,,,
7812,2.822799999,,,,,,,,,,,
7813,2.864799999,,,,,,,,,,,
7814,2.864799999,,,,,,,,,,,
7815,2.864799999,,,,,,,,,,,
7816,2.864799999,,,,,,,,,,,
7817,2.864799999,,,,,,,,,,,
7818,2.915199999,,,,,,,,,,,
7819,2.915199999,,,,,,,,,,,
7820,3.0076,,,,,,,,,,,
7821,3.0076,,,,,,,,,,,
7822,3.0496,,,,,,,,,,,
7823,3.0496,,,,,,,,,,,
7824,3.0496,,,,,,,,,,,
7825,3.1,,,,,,,,,,,
7826,3.1,,,,,,,,,,,
7827,3.0496,,,,,,,,,,,
7828,3.0496,,,,,,,,,,,
7829,3.0076,,,,,,,,,,,
7830,2.957199999,,,,,,,,,,,
7831,3.0076,,,,,,,,,,,
7832,3.0076,,,,,,,,,,,
7833,3.0076,,,,,,,,,,,
7834,3.0076,,,,,,,,,,,
7835,3.520000002,,,,,,,,,,,
7836,3.570400002,,,,,,,,,,,
7837,3.662800002,,,,,,,,,,,
7838,3.662800002,,,,,,,,,,,
7839,3.612400002,,,,,,,,,,,
7840,3.662800002,,,,,,,,,,,
7841,3.662800002,,,,,,,,,,,
7842,3.704800002,,,,,,,,,,,
7843,3.704800002,,,,,,,,,,,
7844,3.662800002,,,,,,,,,,,
7845,3.662800002,,,,,,,,,,,
7846,3.704800002,,,,,,,,,,,
7847,3.704800002,,,,,,,,,,,
7848,3.662800002,,,,,,,,,,,
7849,3.612400002,,,,,,,,,,,
7850,3.612400002,,,,,,,,,,,
7851,3.612400002,,,,,,,,,,,
7852,3.570400002,,,,,,,,,,,
7853,3.570400002,,,,,,,,,,,
7854,3.570400002,,,,,,,,,,,
7855,3.612400002,,,,,,,,,,,
7856,3.662800002,,,,,,,,,,,
7857,3.704800002,,,,,,,,,,,
7858,3.797200003,,,,,,,,,,,
7859,3.847600003,,,,,,,,,,,
7860,3.889600003,,,,,,,,,,,
7861,3.889600003,,,,,,,,,,,
7862,3.889600003,,,,,,,,,,,
7863,3.940000003,,,,,,,,,,,
7864,3.889600003,,,,,,,,,,,
7865,3.889600003,,,,,,,,,,,
7866,3.847600003,,,,,,,,,,,
7867,3.847600003,,,,,,,,,,,
7868,3.889600003,,,,,,,,,,,
7869,3.847600003,,,,,,,,,,,
7870,3.797200003,,,,,,,,,,,
7871,3.797200003,,,,,,,,,,,
7872,3.755200003,,,,,,,,,,,
7873,3.755200003,,,,,,,,,,,
7874,3.704800002,,,,,,,,,,,
7875,3.704800002,,,,,,,,,,,
7876,3.662800002,,,,,,,,,,,
7877,3.662800002,,,,,,,,,,,
7878,3.662800002,,,,,,,,,,,
7879,3.662800002,,,,,,,,,,,
7880,3.704800002,,,,,,,,,,,
7881,3.755200003,,,,,,,,,,,
7882,3.755200003,,,,,,,,,,,
7883,3.755200003,,,,,,,,,,,
7884,3.755200003,,,,,,,,,,,
7885,3.797200003,,,,,,,,,,,
7886,3.797200003,,,,,,,,,,,
7887,3.755200003,,,,,,,,,,,
7888,3.704800002,,,,,,,,,,,
7889,3.704800002,,,,,,,,,,,
7890,3.612400002,,,,,,,,,,,
7891,3.570400002,,,,,,,,,,,
7892,3.570400002,,,,,,,,,,,
7893,3.570400002,,,,,,,,,,,
7894,3.570400002,,,,,,,,,,,
7895,3.570400002,,,,,,,,,,,
7896,3.520000002,,,,,,,,,,,
7897,3.469600001,,,,,,,,,,,
7898,3.427600001,,,,,,,,,,,
7899,3.377200001,,,,,,,,,,,
7900,3.377200001,,,,,,,,,,,
7901,3.377200001,,,,,,,,,,,
7902,3.377200001,,,,,,,,,,,
7903,3.284800001,,,,,,,,,,,
7904,3.242800001,,,,,,,,,,,
7905,3.242800001,,,,,,,,,,,
7906,3.242800001,,,,,,,,,,,
7907,3.335200001,,,,,,,,,,,
7908,3.284800001,,,,,,,,,,,
7909,3.284800001,,,,,,,,,,,
7910,3.242800001,,,,,,,,,,,
7911,3.1924,,,,,,,,,,,
7912,3.1924,,,,,,,,,,,
7913,3.1,,,,,,,,,,,
7914,3.1,,,,,,,,,,,
7915,3.1,,,,,,,,,,,
7916,3.1,,,,,,,,,,,
7917,3.1,,,,,,,,,,,
7918,3.0496,,,,,,,,,,,
7919,3.0496,,,,,,,,,,,
7920,3.0076,,,,,,,,,,,
7921,3.0076,,,,,,,,,,,
7922,3.0076,,,,,,,,,,,
7923,3.0076,,,,,,,,,,,
7924,3.0076,,,,,,,,,,,
7925,2.957199999,,,,,,,,,,,
7926,2.957199999,,,,,,,,,,,
7927,3.0076,,,,,,,,,,,
7928,3.0076,,,,,,,,,,,
7929,3.0496,,,,,,,,,,,
7930,3.0496,,,,,,,,,,,
7931,3.1,,,,,,,,,,,
7932,3.1,,,,,,,,,,,
7933,3.1,,,,,,,,,,,
7934,3.1,,,,,,,,,,,
7935,3.1,,,,,,,,,,,
7936,3.0496,,,,,,,,,,,
7937,3.0496,,,,,,,,,,,
7938,3.0496,,,,,,,,,,,
7939,3.0076,,,,,,,,,,,
7940,2.957199999,,,,,,,,,,,
7941,2.957199999,,,,,,,,,,,
7942,2.915199999,,,,,,,,,,,
7943,2.915199999,,,,,,,,,,,
7944,2.915199999,,,,,,,,,,,
7945,2.915199999,,,,,,,,,,,
7946,2.915199999,,,,,,,,,,,
7947,2.915199999,,,,,,,,,,,
7948,2.915199999,,,,,,,,,,,
7949,2.915199999,,,,,,,,,,,
7950,2.915199999,,,,,,,,,,,
7951,2.915199999,,,,,,,,,,,
7952,2.915199999,,,,,,,,,,,
7953,2.957199999,,,,,,,,,,,
7954,2.957199999,,,,,,,,,,,
7955,3.0076,,,,,,,,,,,
7956,3.0076,,,,,,,,,,,
7957,3.0076,,,,,,,,,,,
7958,3.0076,,,,,,,,,,,
7959,3.0076,,,,,,,,,,,
7960,3.0076,,,,,,,,,,,
7961,3.0076,,,,,,,,,,,
7962,3.0076,,,,,,,,,,,
7963,3.0076,,,,,,,,,,,
7964,2.957199999,,,,,,,,,,,
7965,2.957199999,,,,,,,,,,,
7966,2.957199999,,,,,,,,,,,
7967,2.957199999,,,,,,,,,,,
7968,2.915199999,,,,,,,,,,,
7969,2.915199999,,,,,,,,,,,
7970,2.915199999,,,,,,,,,,,
7971,2.864799999,,,,,,,,,,,
7972,2.864799999,,,,,,,,,,,
7973,2.822799999,,,,,,,,,,,
7974,2.822799999,,,,,,,,,,,
7975,2.847999999,,,,,,,,,,,
7976,2.931999999,,,,,,,,,,,
7977,2.847999999,,,,,,,,,,,
7978,2.931999999,,,,,,,,,,,
7979,3.016,,,,,,,,,,,
7980,3.1,,,,,,,,,,,
7981,3.184,,,,,,,,,,,
7982,3.184,,,,,,,,,,,
7983,3.016,,,,,,,,,,,
7984,3.0496,,,,,,,,,,,
7985,3.0496,,,,,,,,,,,
7986,3.1,,,,,,,,,,,
7987,3.1,,,,,,,,,,,
7988,3.1504,,,,,,,,,,,
7989,3.1924,,,,,,,,,,,
7990,3.1504,,,,,,,,,,,
7991,3.1504,,,,,,,,,,,
7992,3.1504,,,,,,,,,,,
7993,3.1504,,,,,,,,,,,
7994,3.1504,,,,,,,,,,,
7995,3.1504,,,,,,,,,,,
7996,3.1504,,,,,,,,,,,
7997,3.1504,,,,,,,,,,,
7998,3.1504,,,,,,,,,,,
7999,3.1924,,,,,,,,,,,
8000,3.1924,,,,,,,,,,,
8001,3.242800001,,,,,,,,,,,
8002,3.284800001,,,,,,,,,,,
8003,3.377200001,,,,,,,,,,,
8004,3.469600001,,,,,,,,,,,
8005,3.570400002,,,,,,,,,,,
8006,3.662800002,,,,,,,,,,,
8007,3.662800002,,,,,,,,,,,
8008,3.570400002,,,,,,,,,,,
8009,3.335200001,,,,,,,,,,,
8010,3.242800001,,,,,,,,,,,
8011,3.242800001,,,,,,,,,,,
8012,3.1504,,,,,,,,,,,
8013,3.1,,,,,,,,,,,
8014,3.1,,,,,,,,,,,
8015,3.0496,,,,,,,,,,,
8016,3.1,,,,,,,,,,,
8017,3.1504,,,,,,,,,,,
8018,3.1504,,,,,,,,,,,
8019,3.1504,,,,,,,,,,,
8020,3.1924,,,,,,,,,,,
8021,3.242800001,,,,,,,,,,,
8022,3.284800001,,,,,,,,,,,
8023,3.335200001,,,,,,,,,,,
8024,3.335200001,,,,,,,,,,,
8025,3.377200001,,,,,,,,,,,
8026,3.427600001,,,,,,,,,,,
8027,3.469600001,,,,,,,,,,,
8028,3.469600001,,,,,,,,,,,
8029,3.469600001,,,,,,,,,,,
8030,3.469600001,,,,,,,,,,,
8031,3.427600001,,,,,,,,,,,
8032,3.427600001,,,,,,,,,,,
8033,3.469600001,,,,,,,,,,,
8034,3.469600001,,,,,,,,,,,
8035,3.469600001,,,,,,,,,,,
8036,3.520000002,,,,,,,,,,,
8037,3.520000002,,,,,,,,,,,
8038,3.612400002,,,,,,,,,,,
8039,3.662800002,,,,,,,,,,,
8040,3.704800002,,,,,,,,,,,
8041,3.755200003,,,,,,,,,,,
8042,3.797200003,,,,,,,,,,,
8043,3.847600003,,,,,,,,,,,
8044,3.847600003,,,,,,,,,,,
8045,3.847600003,,,,,,,,,,,
8046,3.797200003,,,,,,,,,,,
8047,3.847600003,,,,,,,,,,,
8048,3.889600003,,,,,,,,,,,
8049,4.082800004,,,,,,,,,,,
8050,4.267600005,,,,,,,,,,,
8051,4.309600005,,,,,,,,,,,
8052,4.360000005,,,,,,,,,,,
8053,4.410400005,,,,,,,,,,,
8054,4.360000005,,,,,,,,,,,
8055,4.309600005,,,,,,,,,,,
8056,4.124800004,,,,,,,,,,,
8057,3.940000003,,,,,,,,,,,
8058,3.797200003,,,,,,,,,,,
8059,3.704800002,,,,,,,,,,,
8060,3.612400002,,,,,,,,,,,
8061,3.570400002,,,,,,,,,,,
8062,3.520000002,,,,,,,,,,,
8063,3.520000002,,,,,,,,,,,
8064,3.520000002,,,,,,,,,,,
8065,3.520000002,,,,,,,,,,,
8066,3.520000002,,,,,,,,,,,
8067,3.469600001,,,,,,,,,,,
8068,3.469600001,,,,,,,,,,,
8069,3.469600001,,,,,,,,,,,
8070,3.335200001,,,,,,,,,,,
8071,3.335200001,,,,,,,,,,,
8072,3.335200001,,,,,,,,,,,
8073,3.284800001,,,,,,,,,,,
8074,3.284800001,,,,,,,,,,,
8075,3.284800001,,,,,,,,,,,
8076,3.284800001,,,,,,,,,,,
8077,3.284800001,,,,,,,,,,,
8078,3.284800001,,,,,,,,,,,
8079,3.284800001,,,,,,,,,,,
8080,3.242800001,,,,,,,,,,,
8081,3.1924,,,,,,,,,,,
8082,3.1924,,,,,,,,,,,
8083,3.1924,,,,,,,,,,,
8084,3.1504,,,,,,,,,,,
8085,3.1504,,,,,,,,,,,
8086,3.1,,,,,,,,,,,
8087,3.1,,,,,,,,,,,
8088,3.0496,,,,,,,,,,,
8089,3.0076,,,,,,,,,,,
8090,3.0076,,,,,,,,,,,
8091,3.0076,,,,,,,,,,,
8092,3.0076,,,,,,,,,,,
8093,2.957199999,,,,,,,,,,,
8094,2.957199999,,,,,,,,,,,
